spec_path,disease_label,sound_label,source
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L4_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L4_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L4_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L4_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L4_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L4_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_13.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_14.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L5_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_13.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_14.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-10-38-20-L6_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_13.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_14.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_15.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L1_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_13.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_14.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_15.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L2_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_13.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_14.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_15.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L4_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_13.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_14.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_15.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L5_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_13.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_14.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_15.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-08-24-L6_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L1_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L1_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L1_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L1_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L1_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L2_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L2_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L2_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L2_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L2_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L4_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L4_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L4_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L4_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L4_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L5_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L5_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L5_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L5_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L5_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L6_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L6_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L6_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L6_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-41-44-L6_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L1_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L2_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L4_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L5_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_0.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_11.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_12.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_1.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_2.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_4.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_5.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_6.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_7.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_8.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-28-11-53-13-L6_9.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_0.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_1.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_2.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_4.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_7.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L1_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_0.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_10.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_13.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_14.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_1.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_2.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_4.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_7.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L2_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_7.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L4_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_0.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_13.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_14.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_1.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_2.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_3.npy,-1,1,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_4.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-09-49-13-L5_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_0.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_13.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_1.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_2.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_3.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_4.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L1_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_1.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_2.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_3.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_4.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L2_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_13.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_1.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_2.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_3.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L4_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_0.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_10.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_11.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_12.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_3.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_4.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_5.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_6.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_7.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_8.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L5_9.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L6_13.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-20-16-L8_13.npy,-1,2,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-50-18-L1_0.npy,-1,0,hflung
./data/spectrograms\hflung_trunc_2019-07-31-10-50-18-L1_10.npy,-1,0,hflung
